	Gene_0	Gene_1	Gene_2	Gene_3	Gene_4	Gene_5	Gene_6	Gene_7	Gene_8	Gene_9	Gene_10	Gene_11	Gene_12	Gene_13	Gene_14	Gene_15	Gene_16	Gene_17	Gene_18	Gene_19	Gene_20	Gene_21	Gene_22	Gene_23	Gene_24	Gene_25	Gene_26	Gene_27	Gene_28	Gene_29	Gene_30	Gene_31	Gene_32	Gene_33	Gene_34	Gene_35	Gene_36	Gene_37	Gene_38	Gene_39	Gene_40	Gene_41	Gene_42	Gene_43	Gene_44	Gene_45	Gene_46	Gene_47	Gene_48	Gene_49
Cell_85	0.0002095061821	0.03953047395	-0.007192035956	-0.002853188018	-1.644138011e-05	2.322684034e-05	-0.0004229964041	0.002093613811	-0.01064648238	0.0004828275088	0.0001438701161	-0.000549765567	-0.02811595193	-3.083461816e-05	-0.004151706438	0.0002110810388	1.157798652e-05	0.0004383962622	-0.001644107494	0.0001096878492	0.00414242292	0.02347773143	-0.009650874622	0.0001186683952	0.03678257271	0.02885008979	-2.193299921e-05	-0.003609903285	-0.01670193125	0.0001991918044	-0.00335356294	0.02777917216	0.02367004113	0.01138421897	-0.01681856006	0.6552205676	0.002253672308	-0.002420908272	-0.01905844994	-0.005448828911	-8.163532787e-05	-0.0001400956609	0.0002941873811	-4.037097869e-05	0.0002745094249	-0.004950023391	-0.0005607968806	-1.87045188e-05	-0.04768223271	0.007281206614
Cell_86	-0.003922354004	-0.03084708912	-0.0187894474	-0.004235393884	1.567775061e-05	-2.91481557e-05	-0.007355646363	-0.003597158152	-0.0857154054	-0.1632324549	-0.006741457533	-0.01315076198	0.02693266844	0.0001484130356	-0.00614808257	2.90268442e-05	-0.02076154372	-0.001989077192	0.005497626465	4.695275051e-05	-0.005369678357	0.0233692645	0.0058511714	3.162370405e-06	-0.02859537304	0.3085002102	0.004400510967	0.01749777595	-0.1379688129	0.006739693703	0.004626304988	-0.02180478345	-0.009789079802	-0.01500027964	0.01043542369	-0.002234081436	0.7397931477	0.0194229548	0.4952691476	0.003323185527	-6.312414181e-05	0.03113338133	-0.1212712769	2.614623933e-05	-0.001159243613	0.02370017207	0.1349832991	-5.283435361e-05	0.03695646072	2.319985535
Cell_87	0.0001162632001	4.455303911e-05	0.0002610906068	0.001455418232	4.860742872e-06	-4.115031691e-05	-4.321386649e-05	0.634507027	0.01822069719	0.0004535138897	0.0001538242342	0.0008799987602	-0.0004173915044	5.788612693e-05	0.001966198518	8.109571804e-06	5.769149405e-05	0.0001698293662	-0.0007341637172	-6.572840112e-05	-0.0001406115653	1.991458777e-05	-0.0001665408471	0.0001335265931	9.395549615e-05	-0.116445872	-0.0001931923083	-0.0006771433839	0.0291717328	-0.000488729954	-5.04830037e-05	0.0001777703074	-0.0001327165497	0.0003297021623	0.8562912336	1.260779617e-05	0.0001831946484	8.784138562	0.05305214488	0.0002060057015	-3.284754758e-05	-0.0005354001545	0.0001268748829	-5.113672123e-06	-1.176427442e-05	-0.001194513375	-0.0004169300904	3.808299917e-05	2.773777625e-05	0.0002669353601
Cell_88	2.664917373e-05	-8.062725939e-05	-5.779233518e-05	-5.592081484e-05	0.0001394987028	1.985012055e-05	8.660763929e-05	-4.702552804e-05	-1.972488008e-05	-0.000103934114	4.026222335e-05	3.173143127e-05	-2.150510705e-06	-4.567769402e-05	9.193824397e-05	-8.77544186e-05	-8.91690838e-06	6.15883531e-05	4.013182581e-05	-2.891313747e-05	-0.0001535609384	-2.566576766e-05	-5.656255333e-06	-3.450664964e-05	-0.00012146456	-9.695005476e-05	1.555358379e-05	-0.0002136826991	0.000127630574	7.246523111e-05	0.0001029217855	2.921766759e-05	-1.312305878e-05	-0.0001067530055	2.367473971e-05	-6.497882636e-06	4.838368116e-05	0.000104679047	0.6256037765	-2.669835707e-05	1.924752611e-05	0.0002117433247	7.314498714e-05	0.0001919346994	-4.37545259e-05	-0.0001677695264	0.0001677259595	5.145712505e-05	-8.698580009e-05	3.115623848e-05
Cell_89	-0.005635979355	-0.02485651324	0.2111746962	-0.03194003266	2.230134845e-05	-4.279090164e-05	0.03061526623	0.0127865459	-0.02766786777	0.03412126511	-0.00145631076	0.3449440414	-0.1074329045	0.0001591079246	-0.04511464478	-7.886712201e-06	0.004335044582	-0.03486524812	-0.02277497353	-9.683301703e-05	-0.6083738956	-0.01793056728	1.418776771	6.103368223e-05	-0.03123465693	0.1810336379	0.0009066037433	0.2990308728	-0.03996261445	-0.1829969862	0.5058727457	-0.0175774257	-0.0182873718	0.1469917318	0.03340373491	-0.5516881407	0.02997832312	0.1811451848	-0.04979305647	0.7938733508	-9.190946962e-06	-0.08819505492	0.02525399115	4.682123607e-05	-0.01850558098	0.4029677118	0.01171509193	-0.0001307032242	0.04293510831	0.09406592671
Cell_90	3.972746181e-05	-3.893449065e-05	-9.365414291e-05	5.6230235e-06	-2.346225514e-05	-6.371171699e-06	-7.714555109e-05	-4.169837488e-05	-1.952550352e-05	-8.9370276e-05	-6.522108057e-05	0.0001272854254	-1.04410529e-05	8.545859848e-05	-7.393499842e-05	2.919483681e-05	-3.239728366e-05	0.0001330092684	6.818245605e-05	-2.578567098e-06	3.373642062e-05	-7.350376337e-05	1.596316022e-06	-6.771052859e-05	-0.0001624109063	-7.526142269e-05	-5.473457617e-05	6.434263612e-05	0.0001083537161	9.797630868e-05	-0.0001145126267	-8.214277273e-05	-7.406216515e-05	8.607384398e-05	2.744745102e-05	-5.491925378e-05	-0.0001248238607	1.813296718e-05	-3.907103938e-06	4.298939362e-05	1.078031405	-9.859149999e-06	9.969790347e-05	7.627944381e-05	-2.886100464e-05	2.053649345e-05	-0.0001024476895	-0.6488835165	-1.306041275e-05	-2.757442898e-05
Cell_91	-0.08090292892	0.007109347627	-0.2892788711	-0.001842812074	2.458509993e-06	0.0003808412238	0.0164613566	0.01498589069	-0.002610836204	0.0005548685087	-0.1536161305	0.01471971569	-0.01057510558	-1.000288736e-05	-0.002661151432	-0.0001394739806	4.049987154e-05	0.001651252485	-0.001297725989	5.251082946e-05	0.0006383208882	0.004203627464	-0.001912227311	-6.266976532e-05	0.00634522946	0.01107294178	0.1026300569	-0.01452173874	-0.003952001276	-0.007794516455	-0.0006682724342	0.00512414834	0.2149314626	0.008739378377	0.01631747603	0.0006562201025	0.001309052184	0.1958375209	-0.005324758385	-0.0009545876312	6.29187191e-05	0.6717658317	0.0004387242352	0.0001091548935	0.0008726925516	-0.01960353729	-0.0003663783427	2.971039034e-05	-0.008368162592	0.003798817883
Cell_92	0.02216416787	0.08538014519	0.0946524694	0.008677750922	1.037473331e-05	-0.0001537937827	0.04721784274	0.01765644263	0.2322450899	0.9914254751	0.03926485209	0.06680745822	-0.08568678949	-0.0001966785141	0.01221081469	-1.158619206e-06	0.1268742133	0.009948965604	-0.01734440362	7.007122072e-05	0.0222655141	-0.06545364603	-0.01106807967	-3.530839136e-05	0.07818817545	0.1000630437	-0.02622161838	-0.08508941334	0.3739148901	-0.03552442044	-0.01858977058	0.06027383637	-0.001058753633	0.05528802904	-0.01989888696	0.004478556054	0.01135593347	-0.1035459295	-0.01305407565	-0.005686468807	-9.508458248e-05	-0.1829554268	0.7367820034	4.528245533e-05	0.005246691213	-0.1147178443	-0.8187957022	0.0001236385224	-0.1011708408	0.03571198036
Cell_93	2.202386209e-05	-0.0001466343977	-0.0001082759198	-4.598915161e-05	0.0001231161646	-5.746622746e-05	0.0001382076505	-0.0001808573347	-7.302988112e-05	7.185026994e-05	-0.0001634086473	5.590627811e-05	-5.275271871e-05	-5.234366866e-06	0.000118898529	2.360005488e-05	-1.038433635e-05	3.234757998e-06	1.461827585e-05	3.428550003e-05	8.101284727e-06	4.739026654e-05	-5.477144031e-05	3.364299501e-06	6.62293919e-05	4.344307759e-05	-0.000157390797	7.315835794e-06	-0.0001166791601	0.0001530700165	-4.228821054e-05	2.075226756e-05	-1.451753639e-06	8.675853135e-05	-1.83139118e-06	0.0001454188649	-3.309200436e-05	-4.671694746e-06	-2.871568832e-05	-2.365819118e-05	1.918492234	3.148579457e-07	-9.122543666e-06	0.8754207021	0.0002212686495	3.608618188e-05	4.566176131e-05	-1.154988679	2.186579473e-05	-3.279882738e-05
Cell_94	2.592410225e-06	-1.777800814e-05	-7.332480109e-05	-4.846381336e-05	-1.83469402e-05	1.318847698e-05	-1.740277353	4.237615418e-05	3.256015152e-05	-1.242548494e-05	-0.0001390161068	5.48144945e-05	-2.362970337e-05	-5.960659317e-05	3.755131843e-05	-1.946964773e-05	1.208780202e-05	0.0001289214826	-8.514582649e-06	7.45101034e-05	-5.18249629e-05	-0.0001370514863	5.01455869e-05	9.270156389e-07	-4.559535349e-05	8.095347102e-05	-3.152100271e-05	0.0001225628754	-1.011086643e-05	-4.700264557e-05	4.891227108e-05	1.151480561e-05	8.565730291e-05	-7.571103586e-05	2.19139005e-05	-6.420567738e-05	4.715724521e-05	-2.511227297e-06	8.667924425e-06	-0.0001140248898	-8.196847353e-05	-4.01238779e-05	-0.0001345615333	-7.014042987e-05	1.174216225	-6.506732713e-05	1.660442052e-05	-3.103848674e-05	3.705239399e-05	-0.0001272482788
Cell_95	0.0001079547003	7.85061986e-05	-0.0001114712257	-2.658303808e-05	-8.993661304e-06	-4.633561893e-05	-2.407422324e-05	0.04025235724	0.001278598435	-5.705311368e-05	7.867043019e-05	8.61192719e-06	-9.242034524e-05	1.083175377e-05	6.281339574e-05	-8.137266959e-05	4.552021995e-05	-5.239895788e-05	-4.917676229e-05	5.697930116e-05	0.0001096373921	1.594209835e-05	-9.642155109e-05	-1.819070938e-05	-3.044093141e-05	-0.007420212675	9.768496927e-05	-0.0002025278374	0.001842009976	-7.036083869e-05	0.0001435607335	-6.814541871e-05	5.197268363e-05	8.533293182e-06	0.05422700445	-7.561232164e-05	-8.639072372e-06	0.55722491	0.003243021056	6.044773914e-06	3.33875868e-05	-6.037819976e-05	2.698166223e-05	4.707499704e-05	-0.0001162482636	1.160091859	-0.0001451774567	0.0001184801743	4.530532207e-05	5.616307239e-05
Cell_96	0.01386055105	0.05624999572	0.05968621353	-0.02064243667	-0.0001044881186	-0.0001424703828	0.03275005903	0.01204767034	-0.1853329589	0.6538590582	0.02512259123	0.02740278403	-0.05023202745	9.520806352e-05	-0.02932312925	-9.16882283e-05	0.08368283429	0.004933995177	0.001557246672	0.0001058931553	0.01475122544	-0.04338130728	-0.006945690717	-9.49237539e-05	0.05178770389	0.05583213167	-0.01679191577	-0.0410863266	-0.2965648871	-0.01462761824	-0.01215949612	0.03953122007	0.0002383522622	0.02892525605	-0.0119705616	0.002696172201	0.005991015799	-0.0580148362	-0.005379415296	-0.003829944584	6.679757152e-05	-0.1145731402	0.485980727	-5.614116632e-05	0.002613857059	-0.05518681763	0.5253676997	8.279704608e-05	-0.06702955068	0.01875867372
Cell_97	0.0001585132042	-7.149037987e-05	-6.488566773e-05	1.830466162e-05	5.912191696e-05	4.550362336e-05	-7.284264635e-05	-5.473446963e-05	6.769499517e-05	-0.0001303476872	-4.633393697e-05	8.071321931e-05	9.083949608e-05	8.297416267e-05	-0.0001617200692	8.570951914e-06	1.612958536e-07	-0.000116713721	-1.178799123e-05	-3.794428619e-05	-1.537419954e-05	-1.577528233e-05	-4.562212229e-05	6.888088347e-06	2.855373893e-05	1.136510238e-05	6.807647695e-05	4.814480213e-05	-1.831830237e-05	-2.501597459e-05	-4.917728153e-05	-2.724557564e-05	3.482271709e-05	-3.289595585e-05	-6.57509193e-05	8.875127702e-05	2.765645865e-05	-2.342592687e-05	0.0001940135695	-0.0001288250675	-3.172196507e-05	3.820687758e-05	-2.269539342e-05	7.922519904e-05	-0.0002188446385	4.615393743e-05	9.887512405e-05	4.759978718	-3.279755935e-07	-1.361289835e-05
Cell_98	-0.001681646731	-0.5013532894	0.09174478385	0.03698178185	-0.0001481932241	5.048980877e-05	0.00425641315	-0.02672221835	0.1344974226	-0.005689271698	-0.00183414058	0.006504392487	0.3574382798	-5.669241619e-05	0.052444047	0.0001072628146	-0.0008081449151	-0.005416204354	0.02047005414	2.725481606e-05	-0.05255252805	-0.2972873888	0.1224122168	-1.542481446e-05	-0.4676800154	-0.3666503312	0.001278360583	0.04650736351	0.2118227481	-0.00353420296	0.04352475135	-0.3540879191	-0.3003852722	-0.1461092458	0.2138513041	-0.04751015523	-0.02985392419	0.03025705552	0.2431018302	0.06811402396	-9.526182548e-05	0.002214067304	-0.004304109965	-0.0001054116747	-0.002846278149	0.06251662247	0.008073594074	-0.0001239574838	0.6085537763	-0.09336506569
Cell_99	-5.380892317e-05	-0.0003343085505	-0.0008623834929	-0.006661948691	-0.0001045083616	8.941888809e-05	0.0001939063988	-1.288923007e-06	-0.08650486942	-0.002313675753	-0.0002033702655	-0.004397253019	0.001722032639	8.758915468e-06	-0.009388520465	-4.986935819e-05	-0.0002691072518	-0.0006651561002	0.003413353272	-9.250054202e-05	7.17529563e-05	0.0001222714436	-1.255805449e-05	-6.129469321e-06	-0.0002267928791	0.5552450917	0.0001808942462	0.00410868958	-0.1384478939	0.002431379196	-3.348624172e-05	-9.530000191e-05	0.0003478045338	-0.002057701519	0.0003185501537	-4.106611588e-05	-0.0005446353725	0.002821473372	0.8121640519	-7.51095015e-05	-2.93953721e-05	0.001928519822	-0.00170721826	-8.776364613e-05	-0.0002958154384	0.005465024028	0.001823570648	1.309283269e-05	0.0001469665525	3.837227056
Cell_100	0.9458650768	-0.08111216605	0.01453555034	0.005536482987	-1.643291733e-05	-0.006237287538	-0.2069420018	-0.1769883628	0.01590518666	-0.002675748305	1.795061077	0.0007028909515	0.05784085838	-1.024999629e-05	0.007929616737	-0.0001463710087	-0.0004049970674	-0.0009187577829	0.003609635194	-0.000112721348	-0.008456561247	-0.04770528336	0.01977151413	8.911452537e-05	-0.07547220006	-0.02466875264	-1.199279927	0.007893313982	0.02485711873	-0.0003131165886	0.00707776538	-0.05724103872	-2.50623835	-0.02373905961	-0.1983178355	-0.007621686305	0.001896660348	-2.385071762	0.02914574416	0.0109980575	9.142700533e-05	0.0008272605223	-0.001954997062	-5.389726804e-06	-0.000565977861	0.01047127615	0.002592208483	3.906529232e-05	0.09833043206	0.005527093134
Cell_101	0.001200343074	0.7290232319	-0.0979607356	-0.03626740588	9.739431214e-05	0.0001574021574	-0.0006981001718	0.4321592544	-0.06309808769	0.01358507205	0.002009011058	0.04725042533	-0.4925906348	-0.000136801896	-0.05126200882	-9.270345318e-05	0.001851535293	0.001513770893	-0.02883262556	1.359178257e-06	-0.02922078608	0.4315039481	0.06808259761	6.850367218e-05	-0.2624332049	-0.3297774137	-0.001307289684	-0.01312253136	-0.09664271601	-0.02511388532	0.02418790885	0.5148011086	0.4361255468	0.1792681989	0.2204920997	-0.02654317712	0.03668259461	-0.01051349843	0.03324110408	0.03839930487	-0.0001056762455	-0.01720304948	0.009982997004	0.0001663465826	0.000760076258	-0.01765705374	-0.009271789027	2.621610593e-05	0.6375087771	0.1147213671
Cell_102	-0.001821632318	-0.0007308099779	0.8309813857	0.00406725902	5.111101642e-05	-1.583231436e-05	0.004082682933	0.001088547607	0.00367556013	-0.001224857602	-0.002420250556	-0.04228275792	0.01596207993	5.492747057e-05	0.005931512913	9.263887602e-06	-3.701428926e-05	-0.004741958431	0.003058552524	-1.144473368e-05	6.944319639e-05	-0.0003028694266	0.0004629623393	-5.025901257e-05	0.0002200200687	-0.02566164418	0.00160197417	0.03982389638	0.005439174578	0.0224053344	-1.191784653e-05	-0.0005867708836	0.002206202492	-0.01908768427	0.002365624209	7.581755664e-07	-0.003993275738	0.02720027222	0.008393803013	-2.841787357e-05	-7.603784711e-05	0.01560229352	-0.0009935616973	-1.13869324e-07	-0.002602301411	0.05373402297	0.0009266103315	0.0001060013089	-0.00068892322	-0.012316153
Cell_103	0.005925965042	0.02154902125	0.02480784112	0.8350504991	2.005270156e-05	-5.768821662e-05	0.0126911681	0.00479582204	0.05682973667	0.2472097345	0.01094975368	0.02830324993	-0.02559921109	-6.235490727e-05	-0.6298326662	-5.203519172e-06	0.03178348898	0.00140368053	-0.35383959	-0.0001170111326	0.005504123022	-0.01613245999	-0.005326868797	-0.0001954113772	0.01929472411	0.03179753635	-0.007244042036	-0.01166688249	-0.03045000637	-0.01488914498	-0.004616475305	0.01522425073	-0.001745128325	0.01905236976	-0.004475430467	0.002086780506	0.003990523132	-0.02148015809	-0.005589988701	-0.001416161281	3.02620511e-07	-0.04847007415	0.1837424084	0.0001721155583	0.0007080589876	-0.01563789867	-0.204325303	-0.0001001540255	-0.0250437954	0.01233222625
Cell_104	-0.005355506659	-0.02077311226	-0.02576760127	-0.0328526807	0.6270397568	0.0001686107985	-0.01929434101	-0.002351351633	0.09381164013	-0.3267333145	-0.01046467436	0.02106138691	0.007686512337	8.45350076e-05	-0.04649446742	-2.535831508e-05	-0.04194494923	0.0009764441477	-0.03592009653	-1.20642364e-05	-0.007743813589	0.02750123131	0.00407444049	-0.0001203708879	-0.02981786642	0.006857364324	0.007128802159	-0.009895670955	0.1565922829	-0.01109799348	0.006491659219	-0.01448381548	0.002193798506	0.201715204	0.007177878663	-0.001358590473	0.04100041455	0.00807285526	0.02309011648	0.002504181156	-1.073049753e-05	0.04480321145	-0.2427374073	-1.66254625e-05	0.0006855244959	-0.0135347312	-0.2869049673	-5.072387087e-05	0.04223432664	0.1289143109
Cell_105	0.00506108427	0.04118049446	0.02496492315	0.005816333714	-9.267668282e-05	0.9399764154	0.009864068131	0.004953940473	0.1145668328	0.2179307338	0.008976969541	0.01742175444	-0.03585019571	3.78293455e-05	0.008090499888	-1.755381184e-05	0.02791410813	0.002789260791	-0.007402767404	0.0001060463281	0.007230784654	-0.03114572326	-0.007901596977	-0.0001382204913	0.03804435555	-0.4118423147	-0.005882336801	-0.02358572089	0.1842038118	-0.009226655667	-0.00600652182	0.02918010598	0.0128237393	0.0200646937	-0.01400400867	0.003164658648	-0.9876241389	-0.02593436941	-0.6610870135	-0.004272453028	-0.0001407002856	-0.04140348171	0.161898166	5.502675207e-06	0.001580114615	-0.03162176727	-0.1801590346	-9.334078563e-05	-0.0492218157	-3.096479377
Cell_106	4.282678618e-05	-0.0001225514211	-8.082787903e-05	0.0001672231227	-5.149245941e-05	-6.135409813e-08	0.8900920318	4.570618903e-06	4.77111446e-06	-3.39769159e-05	-3.324716303e-06	-2.484664924e-06	2.44282049e-05	-9.279161739e-05	-8.320276103e-05	2.08235458e-06	-3.137177991e-05	-1.792950093e-05	9.466124588e-05	1.046366525e-05	9.107130151e-05	-8.255152491e-06	-1.990297349e-06	-2.550038481e-05	3.506396094e-05	7.571551043e-05	0.0001667589968	-3.045920129e-05	-7.238544459e-05	-3.730738603e-05	8.806249838e-05	5.098262004e-05	1.175367322e-05	-4.920696993e-05	1.590582319e-05	7.688770205e-05	0.000102658214	-0.0001100436467	-7.005175321e-05	-1.282165481e-05	-5.372128333e-05	-9.237883083e-05	-3.396159903e-05	-3.859026341e-05	0.0001192109329	1.254195074e-05	4.194186207e-05	9.098734286e-06	6.329537093e-05	-0.000241551724
Cell_107	7.871992026e-06	0.0001512196143	-2.209631465e-05	0.000204547027	-3.586192302e-05	7.617547107e-05	1.213496378e-05	0.850285177	1.225972441e-05	0.0001361596289	0.0001054403483	-1.258261754e-05	-6.12760086e-05	5.518083972e-05	-6.534527343e-06	-6.450706784e-06	4.568962768e-05	-4.566895756e-05	-5.226326512e-05	-3.871192573e-05	4.120799778e-05	-3.805290153e-05	-2.715855796e-05	-1.644812692e-07	9.565998242e-05	6.167575117e-05	-4.809984676e-05	4.488910363e-05	2.934887001e-05	7.854048805e-05	6.497481074e-05	5.840789841e-05	0.0001145600935	-0.0001222442774	-4.070660314e-05	0.0001306435643	2.266992419e-05	-0.0001049725463	-2.648887064e-05	9.184713928e-05	7.91533213e-05	2.968601708e-06	-1.201808507e-05	-8.731465422e-06	7.691718422e-05	5.868746298e-05	-0.0001093081029	-7.786170695e-05	-0.0001353858763	0.0001257316203
Cell_108	0.002061910331	0.002131555294	0.007452203519	0.05828707294	5.95591773e-05	9.636076578e-05	-0.002621168487	-0.0006083655229	0.7473082219	0.01921274553	0.002768242116	0.03799851705	-0.01534342687	5.79653268e-05	0.08223249637	9.154185291e-05	0.002601329902	0.004084236406	-0.02878966564	8.347661067e-05	0.0003580772055	-0.0008856825486	-0.0007930431277	-4.340852582e-05	0.001066070349	0.02408662189	-0.001717805856	-0.0348827571	1.198896704	-0.02025372133	-0.0002878106353	0.001518214203	-0.002010694601	0.01764844398	-0.00232542634	0.0003122561289	0.00368901359	-0.02453940129	-0.007471919432	6.473789022e-05	-1.885131493e-05	-0.01682157984	0.01432060043	-7.316028097e-05	0.002254234326	-0.04695677036	-0.01592938793	-3.437736128e-05	-0.00126981794	0.01149309129
Cell_109	0.01700801145	-0.09375850546	0.04472744592	0.03437997965	-6.461461293e-05	-0.0001437502575	-0.06054835319	-0.02666235651	0.299560148	1.027190921	0.03434562061	-0.0511313942	0.08585307312	-0.0001162575642	0.04847948958	3.396444831e-05	-0.1348252138	-0.008485931789	-0.001771727716	2.65392604e-05	-0.02390574151	0.06780242213	0.01230012378	9.616230032e-06	-0.0864651784	-0.09548212805	-0.02304310581	0.07313903176	0.4791619052	0.02722273776	0.01983192899	-0.0660800557	-0.1049993326	-0.0507897888	0.01154267046	-0.004749726417	-0.01022828331	-0.00200121479	0.01114743875	0.006511492645	-0.0001948748611	-0.1422704978	-0.782586149	-2.418980465e-05	-0.004617419661	0.09861352653	-0.8452806923	-1.976157861e-05	0.1118805076	-0.03199682925
Cell_110	-0.0003215132906	-0.0681171516	0.01228340679	0.004505421494	-1.675636526e-05	-0.003689087096	0.0004109685233	-0.2258919884	0.01145906872	-0.001761998813	1.061176218	0.0004291749953	0.04865534376	-0.0001561649337	0.006167248464	4.084150373e-05	-0.0001421041212	-0.0007297387925	0.003027626008	6.737802255e-07	-0.007071232493	-0.04005935996	0.01649098286	-3.970706036e-05	-0.06354922197	-0.007088777517	-0.7088327312	0.006635714905	0.0178108267	-0.0004182218652	0.005899399439	-0.04811356227	-2.109099598	-0.02001237207	-0.2710358033	-0.006458139437	-0.0001260270935	-3.073233959	0.01690236213	0.009189410653	0.0001125046684	0.0005887105424	-0.001386287435	-3.572744836e-05	-0.0002759344002	0.009046890375	0.00186509239	8.011236002e-06	0.08273708484	-0.0005697990009
Cell_111	0.01640825735	0.007837012219	0.05723470159	-0.05373151886	4.366161954e-05	-0.0001122912655	0.038769634	0.0171978191	-0.04727020595	0.01612601387	0.04506791572	0.549784433	-0.2054837737	2.583734215e-05	-0.07602332663	-4.563490026e-05	0.002081170686	-0.05301789982	-0.03870995895	-5.743866031e-05	-0.0002275293175	0.004249963263	-0.005348933122	5.400834855e-05	-0.005294493795	0.3250346309	-0.02997395958	0.4525619413	-0.06838115843	-0.2916578489	0.0004603932753	0.005550476819	-0.0650255937	0.248647179	0.0245838175	0.002130995697	0.05083728578	0.2112361766	-0.1049898259	0.0008578467353	0.0001168093076	-0.1361382901	0.01191112019	0.0001252550527	-0.02808739378	0.6096569111	-0.01343020381	-3.889081653e-05	0.0106291596	0.1594960721
Cell_112	-0.009914899246	-0.04703626019	-0.02925720464	0.2386860903	5.986407493e-05	0.0001065735017	0.01299210323	-0.02173430815	0.01675515825	-0.08204695059	-0.0135019734	-0.1936367136	0.9852224149	-1.700973249e-05	0.3373695179	9.46190847e-05	-0.01058900611	-0.02005266468	0.1915234869	8.127930956e-07	0.0005331427238	-0.02551368855	-0.001261792718	-2.698881629e-05	0.01543492538	-0.1984593873	0.008946385427	0.1714823143	-0.008221752534	0.1026739431	-0.0003795870983	-0.03322730637	-0.01262773584	-1.185422672	-0.00369402771	0.0004699613514	-0.2419243595	0.1209369557	-0.1114851484	-0.002744103516	6.416949085e-05	0.08271012668	-0.06103510975	-3.929624554e-05	-0.01057832198	0.2313502811	0.06772993978	-3.2393208e-05	-0.03850621129	-0.7582748453
Cell_113	-0.1958193157	0.01748136208	-0.7017143246	-0.004644199923	-0.0001860046478	0.001331573024	0.03987250091	0.0360486635	-0.006417658297	0.0015322274	-0.3726239568	0.03535775056	-0.02554357209	3.810180837	-0.00661834411	-2.38158108e-05	0.0001570661367	0.004163726045	-0.003216154155	0.0001252782622	0.001761355329	0.01027401179	-0.004499391295	-3.159462611e-05	0.01552784004	0.02679066972	0.2488401993	-0.03519071981	-0.009854919602	-0.01864215119	-0.001454793092	0.01230355615	0.5210978553	0.02109044842	0.03935177071	0.001841556211	0.00296292447	0.4746958369	-0.01319675226	-0.002168556336	1.747372228e-05	1.629336802	0.001154307717	9.67683304e-06	0.002176122053	-0.04741766178	-0.001432787266	-8.225758038e-05	-0.01988021662	0.009114729035
Cell_114	0.003899435492	0.01379771003	0.01578327549	0.5334326632	-5.165035055e-05	4.675646108e-05	0.008137521061	0.003036696073	0.03629493477	0.1577962584	0.006935435911	0.01799883241	-0.01638733979	7.429077442e-07	0.7542947979	9.254919655e-06	0.02019302818	0.0007866781142	-0.2261784725	9.442357156e-05	0.003451088239	-0.01042797568	-0.003333938454	3.159912999e-05	0.01238276985	0.02029447032	-0.004584319578	-0.007475994617	-0.0195082246	-0.009553254146	-0.003091370432	0.009654395465	-0.001048591584	0.0122910196	-0.00278671754	0.001312834939	0.002423198766	-0.01373756422	-0.003566598429	-0.0008788502727	-9.512878016e-06	-0.03096511409	0.1172575646	5.923002165e-05	0.0004807972721	-0.009964312885	-0.1305278562	-2.03208922e-06	-0.01595854632	0.007837723419
Cell_115	0.01975450957	0.06910987275	0.08239469131	2.668642122	3.608798957e-05	-0.0001453993828	0.04018091154	0.07222946279	0.4099826235	0.7905350621	0.03647121392	0.1173950129	-0.09217820733	-2.809145273e-05	-1.977053515	3.739704532	0.1012945499	0.004066983505	-1.133848926	-6.759576674e-05	0.04766978856	-0.05157952108	-0.01689259305	0.396639803	0.06170997994	0.1072748579	-0.02435641787	-0.03457410301	0.2714207311	-0.06222878555	-0.01478109519	0.04865483844	-0.007726831354	0.07307350883	0.06278571302	0.006432221846	0.01504700887	-0.06912154758	-0.01810733301	-0.004274014667	-3.20934314e-05	-0.1626904781	0.587369719	-3.679828764e-05	0.002001051246	-0.04662933152	-0.6547687349	-1.240882369e-05	-0.07953117264	0.04715929699
Cell_116	0.03649850287	0.009945848402	0.1511777754	-0.08051346774	-0.0001967651218	-0.0001857827636	-0.09569035946	-0.02811235071	-0.07052709534	0.01689031396	0.0397759107	0.8250704273	-0.3072363503	0.0001206388035	-0.1135082788	-2.005084208e-05	1.74248812	0.113217992	-0.05786379607	-1.808368921e-05	0.1838054559	0.00607542967	0.1346621441	-6.047920399e-05	-0.009428926595	0.4989380307	-0.02657020905	-0.967664426	-0.1020231652	-0.4378721318	-0.1529321664	0.006856424048	-0.03140057295	0.3724777815	-0.05481112489	-0.05253747402	0.07620038824	-0.6326805928	-0.162678564	0.08085769596	0.0001228623824	-0.3164490535	0.01235021379	2.645165471e-05	0.05971127011	-1.303632647	-0.02580032709	-2.359705025e-05	0.01830975242	0.2386199188
